;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;demanda
102;4784,192154;5052,3189;4918,856492;3435,381655;3498,049349;4009,190388;2929,786107;3716,389637;3888,499309;4298,092551;3442,168379;3533,621323;3456,64415;4675,019149;4755,087246;3639,784284;3736,603115;3739,183728;3824,287158;3281,229982;4354,401353;3974,96004;4136,27757;4698,39032;2807,433083;2353,256905;2084,275465;1346,314662;1965,636936;1830,090247;2386,239128;1889,840702;2353,556772;978,0810437;1120,55588;2461,115418;1413,278761;3547,548797;2340,435964;1813,887782;2345,667215;780,9782325;398,9775847;1247,256394;1060,842699;1614,10082;999,3988381;577,1229945;377,3082913;2289,049823;1910,833835;1905,111907;1850,715419;1957,872275;2188,439522;2112,257335;969,976214;1348,739275;2672,14648;1725,154241;2181,467062;2141,896362;2853,84493;1908,279115;695,3848686;944,098662;1083,697514;1211,625094;1412,193221;1551,814477;48
103;4720,188909;4988,315656;4854,853248;3371,378411;3434,046105;3945,187144;2711,6032;3652,386393;3824,496065;4234,089306;3378,165134;3469,618078;3392,640906;4611,015905;4691,084002;3575,781039;3672,599871;3675,180484;3760,283914;3217,226738;4290,398109;3910,956796;4072,274326;4634,387076;2589,250177;2595,875946;1866,092559;1589,16425;2208,486524;1611,90734;2168,056221;1825,837458;2135,373866;1220,700085;1363,174921;2242,932511;1418,192998;3790,167838;2583,055005;1846,598941;2281,66397;1023,82782;283,6507252;1091,842171;1303,46174;1856,719861;1242,248426;819,9725822;261,9814318;2212,77712;1846,830591;1841,108662;1786,712175;1739,689368;1970,256616;1894,074428;751,7933073;1424,378319;2914,765521;1967,773282;1963,284155;1923,713455;2789,841686;2151,128703;938,2344563;1186,94825;1326,547101;1454,474682;1655,042809;1794,664065;64
104;4639,926082;4908,052828;4774,59042;3286,196688;3348,864382;3864,924317;1965,787205;3567,20467;3739,314342;4153,826479;3292,983411;3384,436355;3312,378079;4530,753078;4610,821175;3490,599317;3592,337044;3589,998761;3675,102191;3132,045015;4210,135282;3830,693969;3992,011499;4554,124249;1843,434181;4887,192486;3499,629915;4166,011101;4785,333375;3245,444696;1055,747438;2923,487145;1451,912946;3335,609403;3562,418807;1559,471592;3293,518187;6081,484378;4751,339013;3721,92413;2831,076187;3600,674671;2646,631506;2111,536933;3594,77828;4148,036401;3819,095277;3396,819433;2554,760098;1795,995782;1743,326772;2361,427537;3061,731464;980,0550198;3440,771639;3527,611784;2020,114036;3329,343904;5120,885173;4259,089822;1279,823235;1240,252535;2064,040579;4033,676153;3515,081307;3763,795101;3903,393952;3977,071318;4176,214238;4202,838781;30
105;4864,305796;5132,432542;4998,970134;3515,495297;3578,162991;4089,30403;2829,110863;3796,50328;3968,612951;4378,206193;3522,282021;3613,734965;3536,757792;4755,132791;4835,200889;3719,897926;3816,716758;3819,29737;3904,4008;3361,343625;4434,514996;4055,073682;4216,391212;4778,503963;2706,757839;2447,075429;1983,600221;1440,133186;2059,45546;1729,415003;2285,563884;1969,954344;2252,881528;1071,899567;1214,374403;2360,440174;1507,097284;3641,36732;2434,254488;1907,706306;2425,780857;874,7967559;427,7676118;1209,349834;1154,661222;1707,919344;1093,217361;670,9415178;406,0983184;2330,284783;1990,947478;1985,225549;1930,829062;1857,197031;2087,764278;2011,582091;869,30097;1442,557799;2765,965003;1818,972764;2080,791818;2041,221118;2927,364237;2002,097639;789,2033919;1037,917185;1177,516037;1305,443617;1506,011744;1645,633001;59
106;5689,123519;5957,250265;5823,787857;4340,31302;4402,980714;4914,121754;3924,943834;4621,321003;4793,430674;5203,023916;4347,099744;4438,552688;4361,575515;5579,950514;5660,018612;4544,715649;4641,534481;4644,115093;4729,218523;4186,161348;5259,332719;4879,891405;5041,208935;5603,321686;3967,986959;780,634433;3119,313036;730,0935083;521,7631777;3159,679772;4045,811466;2770,0894;3907,885212;1598,528445;1580,302534;4015,443858;2010,898009;1842,949765;1433,150808;2305,366504;3225,915913;1418,718326;2221,296379;2491,929076;1102,145927;1073,718377;1230,728287;1546,162739;2282,465615;3193,981189;2815,765201;2810,043272;2730,964118;3617,444613;3902,139217;3276,037191;2915,078863;1946,358523;1248,166385;1162,460042;3735,795502;3696,224802;3758,776295;1772,207885;1542,748491;1176,73511;1189,032832;856,2095618;678,556198;574,0563325;81
107;4801,431971;5069,558717;4936,096309;3452,621472;3515,289166;4026,430205;2895,702309;3733,629454;3905,739126;4315,332368;3459,408196;3550,86114;3473,883967;4692,258966;4772,327064;3657,024101;3753,842933;3756,423545;3841,526975;3298,4698;4371,641171;3992,199857;4153,517387;4715,630138;2773,349285;2381,241245;2050,191667;1374,299001;1993,621275;1796,006449;2352,15533;1907,080519;2319,472974;1006,065383;1148,540219;2427,03162;1441,2631;3575,533136;2368,420304;1841,872121;2362,907032;808,9625718;364,8937867;1264,496212;1088,827038;1642,08516;1027,383177;605,1073338;343,2244933;2306,28964;1928,073652;1922,351724;1867,955237;1923,788477;2154,355724;2078,173537;935,892416;1376,723614;2700,130819;1753,13858;2147,383264;2107,812564;2871,084747;1936,263455;723,3692079;972,0830013;1111,681853;1239,609433;1440,17756;1579,798817;53
108;5898,933743;6167,06049;6033,598081;4550,123245;4612,790939;5123,931978;4134,754059;4831,131227;5003,240899;5412,83414;4556,909968;4648,362912;4571,38574;5789,760739;5869,828836;4754,525873;4851,344705;4853,925317;4939,028748;4395,971572;5469,142943;5089,70163;5251,01916;5813,13191;4177,797183;1297,000465;2748,080497;538,2181587;200,502693;2788,447234;4142,797423;2979,899624;4110,115068;1808,338669;1790,112758;4217,673713;2220,708233;2257,671185;1949,516839;2559,036165;3435,726137;1411,121652;2032,752025;2701,739301;1311,956152;1283,528602;1095,86536;1470,614187;2093,921261;3403,791413;3025,575425;3019,853496;2940,774342;3714,43057;3530,906678;2904,804652;2726,534509;2156,168747;1764,532417;1394,582022;3938,025357;3898,454657;3968,58652;1400,975346;1340,55671;904,6972671;986,8410508;780,6610101;603,0076463;593,8851712;44
109;4792,025385;5060,152131;4926,689723;3443,214886;3505,88258;4017,023619;2756,830452;3724,222868;3896,33254;4305,925782;3450,00161;3541,454554;3464,477381;4682,85238;4762,920478;3647,617515;3744,436347;3747,016959;3832,120389;3289,063214;4362,234585;3982,793271;4144,110801;4706,223552;2634,477428;2516,84552;1911,31981;1510,133823;2129,456097;1657,134592;2213,283473;1897,673933;2180,601117;1141,669658;1284,144494;2288,159763;1490,029473;3711,137411;2504,024579;1918,435416;2353,500446;944,7973935;355,4872008;1137,069422;1224,431313;1777,689435;1163,217999;740,9421554;333,8179074;2258,004372;1918,667067;1912,945138;1858,548651;1784,91662;2015,483867;1939,30168;797,0205589;1495,911475;2835,735094;1888,742855;2008,511407;1968,940707;2855,083826;2072,098276;859,2040295;1107,917823;1247,516675;1375,444255;1576,012382;1715,633638;51
110;4716,276341;4984,403087;4850,940679;3367,465842;3430,133536;3941,274575;2952,096656;3648,473824;3820,583496;4230,176738;3374,252566;3465,70551;3388,728337;4607,103336;4687,171433;3571,868471;3668,687303;3671,267915;3756,371345;3213,314169;4286,485541;3907,044227;4068,361757;4630,474508;2874,858688;2287,577034;2151,70107;1280,634791;1899,957065;1897,515852;2453,664733;1821,924889;2420,982377;912,4011724;1054,876009;2528,541023;1347,59889;3481,868926;2274,756093;1748,207911;2277,751402;715,2983613;458,5068255;1179,340581;995,1628276;1548,420949;933,7189669;511,4431232;444,733896;2221,13401;1842,918022;1837,196094;1782,799606;2025,29788;2255,865127;2179,68294;1037,401819;1283,059404;2606,466609;1659,47437;2248,892666;2209,321966;2785,929117;1842,599244;629,7049974;878,4187908;1018,017642;1145,945223;1346,51335;1486,134606;45
111;4751,099652;5019,226398;4885,76399;3402,289153;3464,956847;3976,097887;2963,333631;3683,297136;3855,406807;4265,000049;3409,075877;3500,528821;3423,551648;4641,926648;4721,994745;3606,691782;3703,510614;3706,091226;3791,194656;3248,137481;4321,308852;3941,867538;4103,185068;4665,297819;2840,980608;2321,651632;2117,82299;1314,709389;1934,031663;1863,637772;2419,786653;1856,7482;2387,104297;946,4757704;1088,950607;2494,662943;1381,673488;3515,943524;2308,830691;1782,282509;2312,574713;749,3729593;432,5251095;1214,163893;1029,237426;1582,495547;967,7935649;545,5177212;410,8558161;2255,957322;1877,741334;1872,019405;1817,622918;1991,4198;2221,987047;2145,80486;1003,523739;1317,134002;2640,541207;1693,548968;2215,014587;2175,443886;2820,752428;1876,673842;663,7795953;912,4933888;1052,09224;1180,019821;1380,587948;1520,209204;43
112;5383,375466;5651,502212;5518,039804;4034,564967;4097,232661;4608,3737;3619,195781;4315,572949;4487,682621;4897,275862;4041,35169;4132,804634;4055,827462;5274,202461;5354,270558;4238,967596;4335,786427;4338,36704;4423,47047;3880,413294;4953,584665;4574,143352;4735,460882;5297,573632;3662,238905;1532,326011;2617,717645;376,2176321;995,5399061;2658,084382;3333,593419;2464,341347;3300,911064;1292,780391;1349,904804;3408,469709;1757,117803;2648,452646;1813,129745;2149,544477;2920,167859;830,9834006;1223,548021;1944,381777;884,3807264;1075,295024;509,2557847;684,5635953;1284,717258;2888,233135;2510,017147;2504,295218;2425,216064;2905,226567;3135,793814;2774,441801;1917,330505;1692,578317;1991,149917;1186,348445;3128,821353;3089,250653;3453,028242;1270,612495;531,3527062;517,5701088;177,6370471;479,93891;653,0250179;655,9896191;11
113;4289,172364;4557,29911;4423,836702;2940,361865;3003,029559;3514,170598;2524,992679;3221,369847;3393,479519;3803,072761;2947,148589;3038,601532;2961,62436;4179,999359;4260,067456;3144,764494;3241,583325;3244,163938;3329,267368;2786,210192;3859,381563;3479,94025;3641,25778;4203,37053;2568,035803;2709,843142;2025,760216;1703,131446;2322,45372;1771,574998;2306,118994;1408,577419;2273,436638;1158,593614;1477,142117;2380,995284;1294,094126;3904,135034;2697,022201;1722,500069;1864,173647;1137,795016;338,3205227;752,2366043;1417,428936;1970,687057;1356,215621;933,9397778;355,2639814;1794,030033;1415,814045;1410,092117;1369,452137;1877,752141;2129,924273;2053,742086;911,4609648;1329,919844;3028,732717;2081,740478;2101,346928;2061,776227;2358,82514;2265,095899;1052,201652;1300,915445;1440,514297;1568,441877;1769,010004;1908,631261;47
114;4921,479104;5189,60585;5056,143442;3572,668605;3635,336299;4146,477339;2844,686288;3853,676588;4025,786259;4435,379501;3579,455329;3670,908273;3593,9311;4812,306099;4892,374197;3777,071234;3873,890066;3876,470678;3961,574108;3418,516933;4491,688304;4112,24699;4273,56452;4835,677271;2722,333264;2557,258242;1999,175646;1550,315999;2169,638273;1744,990428;2301,139309;2040,88416;2268,456954;1182,08238;1324,557217;2376,015599;1617,280098;3751,550134;2544,437301;2017,889119;2496,480388;984,9795693;520,6509991;1224,925259;1264,844036;1818,102157;1203,400175;781,1243313;498,9817058;2345,860208;2048,120786;2042,398857;2001,758877;1872,772456;2103,339703;2027,157516;884,8763952;1552,740612;2876,147817;1929,155578;2096,367243;2056,796543;2942,939662;2112,280452;899,3862054;1148,099999;1287,69885;1415,626431;1616,194558;1755,815814;53
115;4562,69339;4830,820136;4697,357728;3213,882891;3276,550585;3787,691624;2798,513705;3494,890873;3667,000545;4076,593787;3220,669615;3312,122559;3235,145386;4453,520385;4533,588482;3418,28552;3515,104352;3517,684964;3602,788394;3059,731218;4132,902589;3753,461276;3914,778806;4476,891557;2841,55683;2214,335666;2193,993381;1341,747201;1961,069475;1939,808163;2495,957044;1654,712645;2463,274688;839,1598044;981,6346407;2570,833334;1246,081155;3408,627558;2201,514725;1659,98353;2110,539158;776,4107709;385,9116457;1025,75763;921,9214596;1475,179581;994,8313765;572,5555328;447,0808823;2067,551059;1689,335071;1683,613143;1615,587363;2067,590191;2298,157438;2221,975251;1079,69413;1194,835023;2533,225241;1586,233002;2291,184978;2251,614278;2632,346166;1903,711654;690,8174069;939,5312004;1079,130052;1207,057632;1407,62576;1529,981961;69
116;2160,763553;2428,890299;2295,427891;788,4246888;851,0923828;1385,761787;1029,691785;1069,432671;1241,542343;1674,66395;795,2114123;886,6643563;1082,651911;2051,590548;2131,658646;992,8273175;1362,610876;1092,226762;1177,330192;634,2730162;1730,972753;1600,967801;1512,848969;2074,96172;1072,734909;4399,624936;4003,178505;3823,879991;4378,601944;3748,993287;2438,068138;2421,299191;1720,082929;2848,041853;3060,230854;1387,012585;2791,330233;5593,916828;4249,15106;3219,736176;2328,888234;3173,769149;2818,044692;2090,243727;3107,21073;3660,468851;3374,569428;3413,663947;2834,988151;1962,975997;1675,397253;1859,239584;2559,54351;2036,513679;3944,32023;4031,160375;2536,731224;2827,155951;4618,69722;3771,522272;1659,342553;1761,425745;863,5242456;4537,224743;3531,925821;3780,639615;3732,15469;3489,503769;3688,646689;3715,271231;74
117;4835,262053;5103,388799;4969,926391;3486,451555;3549,119249;4060,260288;2862,724114;3767,459537;3939,569208;4349,16245;3493,238278;3584,691222;3507,714049;4726,089049;4806,157146;3690,854183;3787,673015;3790,253627;3875,357057;3332,299882;4405,471253;4026,029939;4187,347469;4749,46022;2740,37109;2417,656416;2017,213472;1410,714173;2030,036447;1763,028254;2319,177135;1940,910601;2286,494779;1042,480555;1184,955391;2394,053425;1477,678272;3611,948308;2404,835475;1878,287293;2396,737114;845,3777435;398,723869;1242,963084;1125,24221;1678,500331;1063,798349;641,5225054;377,0545756;2340,119723;1961,903735;1956,181806;1901,785319;1890,810282;2121,377529;2045,195342;902,9142209;1413,138786;2736,545991;1789,553752;2114,405069;2074,834369;2904,91483;1972,678626;759,7843795;1008,498173;1148,097025;1276,024605;1476,592732;1616,213988;58
118;4711,6244;4979,751146;4846,288738;3362,813901;3425,481595;3936,622634;2860,429132;3643,821883;3815,931555;4225,524797;3369,600625;3461,053568;3384,076396;4602,451395;4682,519492;3567,21653;3664,035361;3666,615974;3751,719404;3208,662228;4281,833599;3902,392286;4063,709816;4625,822566;2738,076109;2421,028827;2014,918491;1414,317131;2033,639405;1760,733272;2316,882153;1817,272948;2284,199798;1045,852966;1188,327802;2391,758443;1409,628488;3615,320719;2408,207886;1838,034431;2273,099461;848,9807011;329,6206101;1174,68864;1128,614621;1681,872742;1067,401307;645,125463;307,9513167;2216,482069;1838,266081;1832,544153;1778,147665;1888,5153;2119,082548;2042,90036;900,6192393;1397,411855;2739,918402;1792,926163;2112,110087;2072,539387;2781,277176;1976,281584;763,3873372;1012,101131;1151,699982;1279,627563;1480,19569;1619,816946;42
119;4866,943326;5135,070072;5001,607664;3518,132827;3580,800521;4091,94156;3102,763641;3799,140809;3971,250481;4380,843723;3524,919551;3616,372495;3539,395322;4757,770321;4837,838419;3722,535456;3819,354288;3821,9349;3907,03833;3363,981155;4437,152526;4057,711212;4219,028742;4781,141493;3145,806766;1308,353652;3314,783931;1440,225842;1875,864122;3060,598713;3238,251676;1566,732667;3085,705019;579,2357529;203,0839264;3193,263665;548,8680187;2513,774282;1190,062221;859,2531151;1977,633059;839,6572611;1506,702196;1695,315113;518,3690613;772,9580087;1000,145599;1124,538589;1567,871432;2371,800995;1993,585008;1706,074215;1527,607385;2809,884824;3418,947988;3342,765801;2200,48468;559,2159967;1521,772737;884,0114293;2913,615309;2874,044608;2936,596102;2511,308978;1371,457736;1547,128525;1348,500541;1027,138502;1225,878332;1212,533408;51
120;4581,227015;4849,353761;4715,891353;3232,416516;3295,08421;3806,225249;2817,04733;3513,424498;3685,53417;4095,127412;3239,20324;3330,656183;3253,679011;4472,05401;4552,122107;3436,819145;3533,637976;3536,218589;3621,322019;3078,264843;4151,436214;3771,994901;3933,312431;4495,425181;2860,090454;1491,741115;3073,165334;1954,548185;2418,318951;2818,980116;2952,535365;1281,016356;2799,988708;642,8968437;579,8538893;2907,547353;209,553367;2697,161745;1335,614039;395,7018409;1514,081785;1304,437342;1305,945562;1409,598802;1060,82389;1315,412838;1505,237622;1629,630611;1391,314796;2086,084684;1707,868696;1420,357903;1226,87639;2524,168512;3177,329391;3101,147204;1954,293839;252,3004427;1705,160199;1250,651483;2627,898997;2588,328297;2650,879791;3016,401;1845,601398;2052,220547;1862,822884;1569,593331;1768,333162;1754,988237;18
121;5925,925066;6194,051812;6060,589404;4577,114568;4639,782261;5150,923301;4161,745382;4858,12255;5030,232221;5439,825463;4583,901291;4675,354235;4598,377062;5816,752062;5896,820159;4781,517196;4878,336028;4880,91664;4966,02007;4422,962895;5496,134266;5116,692952;5278,010482;5840,123233;4199,394904;1957,133167;1916,14827;834,8144662;1146,289161;1956,515007;3778,200949;3031,573614;3745,518594;1976,242731;2033,367144;3853,077239;2440,580143;3041,981861;2590,167684;2833,006817;3487,400127;1514,44574;1668,155551;2388,989307;1586,591988;1852,332964;1108,678541;1237,621144;1729,324788;3430,782736;3052,566748;3046,844819;2992,448332;3349,834096;2698,974451;2072,872425;2361,938035;2376,040657;2415,957072;1963,386384;3573,428883;3533,858183;3995,577842;569,0431192;975,9602359;515,2291758;954,6749862;1256,976849;1156,155205;1159,119806;38
122;4194,262478;4462,389225;4328,926817;2845,45198;2908,119674;3419,260713;2430,082794;3126,459962;3298,569634;3708,162875;2852,238703;2943,691647;2866,714475;4085,089474;4165,157571;3049,854608;3146,67344;3149,254053;3234,357483;2691,300307;3764,471678;3385,030365;3546,347895;4108,460645;2473,125918;2649,183143;2017,148789;1694,520019;2313,842293;1762,963571;2211,209108;1313,667534;2178,526753;1097,600059;1416,482117;2286,085398;1215,341637;3843,475034;2636,362202;1643,747579;1769,263762;1129,183589;329,709096;657,326719;1356,768936;1910,027058;1347,604195;925,3283511;346,6525547;1699,120148;1320,90416;1315,182231;1274,542251;1782,842256;2121,312846;2045,130659;902,8495381;1251,167354;2968,072717;2021,080478;2006,437042;1966,866342;2263,915255;2256,484472;1043,590225;1292,304019;1431,90287;1559,830451;1760,398578;1900,019834;66
123;6195,908938;6464,035684;6330,573276;4847,098439;4909,766133;5420,907172;4105,027723;5128,106421;5300,216093;5709,809335;4853,885163;4945,338107;4868,360934;6086,735933;6166,80403;5051,501068;5148,3199;5150,900512;5236,003942;4692,946766;5766,118137;5386,676824;5547,994354;6110,107104;3982,674699;2571,636752;1376,786358;1449,318051;1599,09846;1417,153094;3561,480744;3381,615436;3528,798388;2590,746316;2647,870729;3636,357034;3055,083728;3656,266952;3204,671269;3447,510402;3837,211664;2128,949325;2282,659136;2489,070747;2201,095573;2466,836549;1723,182126;1852,124729;2314,647265;3606,201643;3322,550619;3377,809993;3342,490153;3133,113891;2159,612539;1533,510513;2100,906275;2990,544242;3030,460657;2577,889969;3356,708678;3317,137978;4203,281097;720,7217964;1590,463821;1129,732761;1569,178571;1871,480434;1770,65879;1773,623391;68
124;4219,408195;4487,534941;4354,072533;2870,597697;2933,26539;3444,40643;2455,228511;3151,605679;3323,71535;3733,308592;2877,38442;2968,837364;2891,860191;4110,235191;4190,303288;3075,000325;3171,819157;3174,399769;3259,503199;2716,446024;3789,617395;3410,176081;3571,493611;4133,606362;2498,271635;2673,580559;1989,497633;1666,868863;2286,191137;1735,312415;2236,354825;1338,813251;2203,67247;1122,331031;1440,879534;2311,231115;1240,487353;3867,872451;2660,759618;1668,893296;1794,409479;1101,532433;302,0579401;682,4724358;1381,166353;1934,424474;1319,953039;897,6771951;319,0013987;1724,265865;1346,049877;1340,327948;1299,687968;1807,987972;2093,66169;2017,479503;875,1983822;1276,313071;2992,470134;2045,477895;2031,582759;1992,012059;2289,060971;2228,833316;1015,939069;1264,652863;1404,251714;1532,179295;1732,747422;1872,368678;50
125;3929,059355;4197,186102;4063,723693;2580,248857;2642,916551;3154,05759;2164,879671;2861,256839;3033,366511;3442,959752;2587,03558;2678,488524;2601,511352;3819,886351;3899,954448;2784,651485;2881,470317;2884,050929;2969,15436;2426,097184;3499,268555;3119,827242;3281,144772;3843,257522;2207,922795;2549,134105;2038,861877;1919,267178;2528,111113;1784,676658;1946,005985;1048,464411;1913,32363;997,5510223;1303,118443;2020,882275;1034,217822;3743,425997;2492,038648;1462,623765;1504,060639;1323,278318;554,456255;392,1235959;1256,719899;1809,97802;1524,078597;1150,07551;571,3997136;1433,917025;1055,701037;1049,979108;1009,339128;1517,639133;2143,025934;2066,843747;923,5204797;1070,04354;2861,584809;1921,031441;1741,233919;1701,663219;1998,712132;2481,231631;1268,337384;1517,051178;1656,650029;1639,012938;1838,155858;1864,7804;60
126;4731,107779;4999,234526;4865,772118;3382,297281;3444,964975;3956,106014;2825,378117;3663,305263;3835,414935;4245,008176;3389,084004;3480,536948;3403,559776;4621,934775;4702,002872;3586,699909;3683,518741;3686,099354;3771,202784;3228,145608;4301,316979;3921,875666;4083,193196;4645,305946;2703,025094;2454,102611;1979,867476;1447,390915;2066,713189;1725,682257;2281,831138;1836,756328;2249,148783;1078,92675;1221,401586;2356,707428;1429,111868;3648,394503;2441,28167;1857,517811;2292,58284;882,054485;294,5695952;1194,17202;1161,688405;1714,946526;1100,475091;678,199247;272,9003018;2235,965449;1857,749461;1852,027532;1797,631045;1853,464286;2084,031533;2007,849345;865,5682245;1434,868361;2772,992186;1825,999947;2077,059072;2037,488372;2800,760556;2009,355368;796,4611211;1045,174915;1184,773766;1312,701347;1513,269474;1652,89073;54
127;4576,067077;4844,193823;4710,731415;3227,256578;3289,924272;3801,065311;2811,887392;3508,26456;3680,374232;4089,967474;3234,043301;3325,496245;3248,519073;4466,894072;4546,962169;3431,659207;3528,478038;3531,058651;3616,162081;3073,104905;4146,276276;3766,834963;3928,152493;4490,265243;2849,536915;2281,907882;2126,379297;1275,196185;1894,518459;1872,194079;2428,34296;1681,715625;2395,660604;906,7320199;1049,206856;2503,21925;1274,071165;3476,199773;2269,086941;1702,477108;2137,542138;709,8597554;318,2975613;1039,131317;989,4936751;1542,751797;928,280361;506,0045173;379,466798;2080,924746;1702,708758;1696,98683;1642,590342;1999,976107;2230,543354;2154,361167;1012,080046;1261,854532;2600,797456;1653,805217;2223,570893;2184,000193;2645,719853;1837,160638;624,2663914;872,9801849;1012,579037;1140,506617;1341,074744;1480,696;46
128;4597,46914;4865,595886;4732,133478;3248,658641;3311,326335;3822,467374;2833,289455;3529,666623;3701,776295;4111,369537;3255,445365;3346,898308;3269,921136;4488,296135;4568,364232;3453,06127;3549,880101;3552,460714;3637,564144;3094,506968;4167,678339;3788,237026;3949,554556;4511,667306;2876,332579;2244,302433;2160,449485;1310,822354;1930,144628;1906,264267;2462,413148;1689,488395;2429,730793;869,1265709;1011,601407;2537,289438;1280,856905;3438,594324;2231,481492;1694,75928;2145,314908;745,4859247;352,3677498;1060,53338;951,8882261;1505,146348;963,9065303;541,6306866;413,5369864;2102,326809;1724,110821;1718,388893;1650,363112;2034,046295;2264,613542;2188,431355;1046,150234;1229,610773;2563,192007;1616,199768;2257,641082;2218,070382;2667,121916;1872,786807;659,8925607;908,6063542;1048,205206;1176,132786;1376,700913;1516,32217;52
129;6067,212834;6335,33958;6201,877172;4718,402335;4781,070029;5292,211068;4303,033149;4999,410317;5171,519989;5581,113231;4725,189059;4816,642003;4739,66483;5958,039829;6038,107926;4922,804964;5019,623796;5022,204408;5107,307838;4564,250662;5637,422033;5257,98072;5419,29825;5981,411001;4346,076274;694,836236;3409,056957;1066,228604;702,486127;3449,423694;4423,90078;3148,178715;4285,974527;1976,617759;1958,391849;4393,533172;2187,413783;1475,617138;1377,089845;2249,305541;3377,970542;1796,807641;2571,078901;2870,018391;1480,235242;1163,993553;1608,817601;1924,252053;2632,248138;3572,070503;3193,854515;3188,132587;3090,765147;3995,533928;4191,883138;3565,781112;3264,861386;2230,160859;1153,290093;1116,049122;4113,884816;4074,314116;4136,86561;2061,951806;1878,883586;1499,220404;1525,167927;1234,298876;1056,645513;952,1456471;58
130;5860,018199;6128,144945;5994,682537;4511,2077;4573,875394;5085,016433;3769,136984;4792,215682;4964,325354;5373,918596;4517,994424;4609,447368;4532,470195;5750,845194;5830,913292;4715,610329;4812,429161;4815,009773;4900,113203;4357,056028;5430,227399;5050,786085;5212,103615;5774,216366;3646,78396;2828,479458;1040,895619;1706,160758;1855,941167;1081,262356;3225,590005;3045,724697;3192,90765;2847,589023;2904,713436;3300,466295;3140,108246;3913,109659;3461,513976;3568,514189;3501,320925;2385,792032;2070,627934;2153,180008;2457,93828;2723,679255;1980,024833;2108,967436;1978,756526;3270,310904;2986,65988;3041,919254;3006,599415;2797,223152;1823,7218;1197,619774;1765,015537;3175,933964;3287,303364;2834,732676;3020,817939;2981,247239;3867,390358;643,6280776;1847,306528;1386,575467;1826,021278;2128,323141;2027,501497;2030,466098;37
131;4677,15922;4945,285966;4811,823558;3328,348721;3391,016415;3902,157454;2894,666134;3609,356703;3781,466375;4191,059617;3335,135445;3426,588389;3349,611216;4567,986215;4648,054313;3532,75135;3629,570182;3632,150794;3717,254224;3174,197049;4247,36842;3867,927106;4029,244636;4591,357387;2772,31311;2388,421863;2049,155492;1381,710166;2001,03244;1794,970274;2351,119155;1782,807768;2318,4368;1013,246001;1155,720838;2425,995445;1375,163308;3582,713755;2375,600922;1803,569251;2238,634281;816,3737368;363,8576119;1140,223461;1096,007657;1649,265778;1034,794342;612,5184987;342,1883185;2182,016889;1803,800902;1798,078973;1743,682486;1922,752302;2153,319549;2077,137362;934,8562412;1362,946675;2707,311438;1760,319199;2146,347089;2106,776389;2746,811996;1943,67462;730,7803728;979,4941663;1119,093018;1247,020598;1447,588725;1587,209982;52
132;3881,216709;4149,343455;4015,881047;2532,40621;2595,073904;3106,214943;2117,037024;2813,414192;2985,523864;3395,117106;2539,192934;2630,645877;2553,668705;3772,043704;3852,111801;2736,808839;2833,62767;2836,208283;2921,311713;2378,254537;3451,425908;3071,984595;3233,302125;3795,414875;2160,080148;2366,863669;2244,607327;1791,118724;2345,840677;1990,422109;2139,992483;962,1825898;2099,978402;815,2805859;1103,544609;2207,537047;834,6439889;3561,155561;2292,464815;1263,049932;1418,009103;1141,007881;712,0539198;586,110094;1074,449463;1627,707584;1341,808161;1307,673175;728,9973784;1386,074378;1007,85839;1002,136462;923,0573072;1711,625631;2348,771384;2272,589197;1129,26593;870,4697063;2662,010975;1738,761005;1927,888691;1888,317991;1950,869485;2638,829296;1425,935049;1674,648842;1699,393423;1456,742501;1655,885421;1682,509964;76
133;4642,027278;4910,154024;4776,691616;3293,216779;3355,884473;3867,025512;2877,847593;3574,224761;3746,334433;4155,927675;3300,003503;3391,456447;3314,479274;4532,854273;4612,92237;3497,619408;3594,43824;3597,018852;3682,122282;3139,065106;4212,236478;3832,795164;3994,112694;4556,225445;2806,785543;2354,11547;2083,627925;1347,403773;1966,726047;1829,442706;2385,591587;1747,675826;2352,909232;978,939608;1121,414444;2460,467877;1340,031366;3548,407361;2341,294529;1768,437309;2203,502339;782,0673435;384,2577624;1105,091518;1061,701263;1614,959385;1000,487949;578,2121054;376,6607507;2146,884947;1768,668959;1762,947031;1708,550543;1957,224735;2187,791982;2111,609794;969,3286734;1327,814733;2673,005044;1726,012805;2180,819521;2141,248821;2711,680054;1909,368226;696,4739795;945,187773;1084,786625;1212,714205;1413,282332;1552,903588;71
